decision_id,record_type,occurrence_index,unit_id,section,source_path,source_line,target_path,target_line_start,target_line_end,segment_id,script,locale,chosen_rendering,decision_status,review_priority,accepted_reader_release,accepted_pdf_page,page_binding_status,expert_question
JV-T098,terminology_decision,3,OLP-0072,first-order-logic/sequent-calculus/quantifier-rules,upstream/content/first-order-logic/sequent-calculus/quantifier-rules.tex,27,translation/content/first-order-logic/sequent-calculus/quantifier-rules.tex,27,27,,Latn,jv-Latn-ID,eigenvariabel; syarat eigenvariabel; term tertutup,provisional_borrowing_and_descriptive_rendering,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “eigenvariabel; syarat eigenvariabel; term tertutup” clear and idiomatic for the constrained sense “eigenvariable; eigenvariable condition; closed term”, or should one of these be preferred: variabel seger; katemtuan variabel anyar; term tanpa variabel?"
JV-T099,terminology_decision,1,OLP-0073,first-order-logic/sequent-calculus/structural-rules,upstream/content/first-order-logic/sequent-calculus/structural-rules.tex,13,translation/content/first-order-logic/sequent-calculus/structural-rules.tex,13,13,,Latn,jv-Latn-ID,aturan struktural; pelemahan; kontraksi; pertukaran; potong,provisional_adapted_and_descriptive_proof_vocabulary,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “aturan struktural; pelemahan; kontraksi; pertukaran; potong” clear and idiomatic for the constrained sense “structural rule; weakening; contraction; exchange; cut”, or should one of these be preferred: aturan wujud; pengenduran; panyawijan; ijol; pangilangan tengah?"
JV-T099,terminology_decision,2,OLP-0073,first-order-logic/sequent-calculus/structural-rules,upstream/content/first-order-logic/sequent-calculus/structural-rules.tex,23,translation/content/first-order-logic/sequent-calculus/structural-rules.tex,23,23,,Latn,jv-Latn-ID,aturan struktural; pelemahan; kontraksi; pertukaran; potong,provisional_adapted_and_descriptive_proof_vocabulary,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “aturan struktural; pelemahan; kontraksi; pertukaran; potong” clear and idiomatic for the constrained sense “structural rule; weakening; contraction; exchange; cut”, or should one of these be preferred: aturan wujud; pengenduran; panyawijan; ijol; pangilangan tengah?"
JV-T099,terminology_decision,3,OLP-0073,first-order-logic/sequent-calculus/structural-rules,upstream/content/first-order-logic/sequent-calculus/structural-rules.tex,37,translation/content/first-order-logic/sequent-calculus/structural-rules.tex,37,37,,Latn,jv-Latn-ID,aturan struktural; pelemahan; kontraksi; pertukaran; potong,provisional_adapted_and_descriptive_proof_vocabulary,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “aturan struktural; pelemahan; kontraksi; pertukaran; potong” clear and idiomatic for the constrained sense “structural rule; weakening; contraction; exchange; cut”, or should one of these be preferred: aturan wujud; pengenduran; panyawijan; ijol; pangilangan tengah?"
JV-T099,terminology_decision,4,OLP-0073,first-order-logic/sequent-calculus/structural-rules,upstream/content/first-order-logic/sequent-calculus/structural-rules.tex,18,translation/content/first-order-logic/sequent-calculus/structural-rules.tex,18,18,,Latn,jv-Latn-ID,aturan struktural; pelemahan; kontraksi; pertukaran; potong,provisional_adapted_and_descriptive_proof_vocabulary,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “aturan struktural; pelemahan; kontraksi; pertukaran; potong” clear and idiomatic for the constrained sense “structural rule; weakening; contraction; exchange; cut”, or should one of these be preferred: aturan wujud; pengenduran; panyawijan; ijol; pangilangan tengah?"
JV-T099,terminology_decision,5,OLP-0073,first-order-logic/sequent-calculus/structural-rules,upstream/content/first-order-logic/sequent-calculus/structural-rules.tex,68,translation/content/first-order-logic/sequent-calculus/structural-rules.tex,68,68,,Latn,jv-Latn-ID,aturan struktural; pelemahan; kontraksi; pertukaran; potong,provisional_adapted_and_descriptive_proof_vocabulary,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “aturan struktural; pelemahan; kontraksi; pertukaran; potong” clear and idiomatic for the constrained sense “structural rule; weakening; contraction; exchange; cut”, or should one of these be preferred: aturan wujud; pengenduran; panyawijan; ijol; pangilangan tengah?"
JV-T100,terminology_decision,1,OLP-0074,first-order-logic/sequent-calculus/derivations,upstream/content/first-order-logic/sequent-calculus/derivations.tex,33,translation/content/first-order-logic/sequent-calculus/derivations.tex,33,33,,Latn,jv-Latn-ID,sekuen-pungkasan; premis; kesimpulan,provisional_compound_and_borrowing,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “sekuen-pungkasan; premis; kesimpulan” clear and idiomatic for the constrained sense “end-sequent; premise; conclusion”, or should one of these be preferred: sekuen dhasar; pangira; asil inferensi?"
JV-T100,terminology_decision,2,OLP-0074,first-order-logic/sequent-calculus/derivations,upstream/content/first-order-logic/sequent-calculus/derivations.tex,29,translation/content/first-order-logic/sequent-calculus/derivations.tex,29,29,,Latn,jv-Latn-ID,sekuen-pungkasan; premis; kesimpulan,provisional_compound_and_borrowing,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “sekuen-pungkasan; premis; kesimpulan” clear and idiomatic for the constrained sense “end-sequent; premise; conclusion”, or should one of these be preferred: sekuen dhasar; pangira; asil inferensi?"
JV-T100,terminology_decision,3,OLP-0074,first-order-logic/sequent-calculus/derivations,upstream/content/first-order-logic/sequent-calculus/derivations.tex,30,translation/content/first-order-logic/sequent-calculus/derivations.tex,30,30,,Latn,jv-Latn-ID,sekuen-pungkasan; premis; kesimpulan,provisional_compound_and_borrowing,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “sekuen-pungkasan; premis; kesimpulan” clear and idiomatic for the constrained sense “end-sequent; premise; conclusion”, or should one of these be preferred: sekuen dhasar; pangira; asil inferensi?"
JV-T101,terminology_decision,1,OLP-0077,first-order-logic/sequent-calculus/proof-theoretic-notions,upstream/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,18,translation/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,20,20,,Latn,jv-Latn-ID,gagasan teoretis-bukti; provabilitas; ora bisa diderivasi; kekompakan,provisional_adapted_and_descriptive_metatheory_vocabulary,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “gagasan teoretis-bukti; provabilitas; ora bisa diderivasi; kekompakan” clear and idiomatic for the constrained sense “proof-theoretic notion; provability; nonderivability; compactness”, or should one of these be preferred: konsep teori bukti; kabuktenan; ora ana derivasi; sipat winates?"
JV-T101,terminology_decision,2,OLP-0077,first-order-logic/sequent-calculus/proof-theoretic-notions,upstream/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,10,translation/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,10,10,,Latn,jv-Latn-ID,gagasan teoretis-bukti; provabilitas; ora bisa diderivasi; kekompakan,provisional_adapted_and_descriptive_metatheory_vocabulary,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “gagasan teoretis-bukti; provabilitas; ora bisa diderivasi; kekompakan” clear and idiomatic for the constrained sense “proof-theoretic notion; provability; nonderivability; compactness”, or should one of these be preferred: konsep teori bukti; kabuktenan; ora ana derivasi; sipat winates?"
JV-T101,terminology_decision,3,OLP-0077,first-order-logic/sequent-calculus/proof-theoretic-notions,upstream/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,25,translation/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,151,151,,Latn,jv-Latn-ID,gagasan teoretis-bukti; provabilitas; ora bisa diderivasi; kekompakan,provisional_adapted_and_descriptive_metatheory_vocabulary,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “gagasan teoretis-bukti; provabilitas; ora bisa diderivasi; kekompakan” clear and idiomatic for the constrained sense “proof-theoretic notion; provability; nonderivability; compactness”, or should one of these be preferred: konsep teori bukti; kabuktenan; ora ana derivasi; sipat winates?"
JV-T104,terminology_decision,1,OLP-0081,first-order-logic/sequent-calculus/soundness,upstream/content/first-order-logic/sequent-calculus/soundness.tex,3,translation/content/first-order-logic/sequent-calculus/soundness.tex,13,13,,Latn,jv-Latn-ID,sah; kasahihan; nyukupi sekuen; kontraposisi,provisional_technical_specialization_and_borrowing,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “sah; kasahihan; nyukupi sekuen; kontraposisi” clear and idiomatic for the constrained sense “sound; soundness; satisfies a sequent; contrapositive”, or should one of these be preferred: keswaraan; sipat aman; nepaki sekuen; bukti kanthi kosok balen?"
JV-T104,terminology_decision,2,OLP-0081,first-order-logic/sequent-calculus/soundness,upstream/content/first-order-logic/sequent-calculus/soundness.tex,3,translation/content/first-order-logic/sequent-calculus/soundness.tex,13,13,,Latn,jv-Latn-ID,sah; kasahihan; nyukupi sekuen; kontraposisi,provisional_technical_specialization_and_borrowing,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “sah; kasahihan; nyukupi sekuen; kontraposisi” clear and idiomatic for the constrained sense “sound; soundness; satisfies a sequent; contrapositive”, or should one of these be preferred: keswaraan; sipat aman; nepaki sekuen; bukti kanthi kosok balen?"
JV-T104,terminology_decision,3,OLP-0081,first-order-logic/sequent-calculus/soundness,upstream/content/first-order-logic/sequent-calculus/soundness.tex,372,translation/content/first-order-logic/sequent-calculus/soundness.tex,52,52,,Latn,jv-Latn-ID,sah; kasahihan; nyukupi sekuen; kontraposisi,provisional_technical_specialization_and_borrowing,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “sah; kasahihan; nyukupi sekuen; kontraposisi” clear and idiomatic for the constrained sense “sound; soundness; satisfies a sequent; contrapositive”, or should one of these be preferred: keswaraan; sipat aman; nepaki sekuen; bukti kanthi kosok balen?"
JV-T104,terminology_decision,4,OLP-0081,first-order-logic/sequent-calculus/soundness,upstream/content/first-order-logic/sequent-calculus/soundness.tex,372,translation/content/first-order-logic/sequent-calculus/soundness.tex,404,404,,Latn,jv-Latn-ID,sah; kasahihan; nyukupi sekuen; kontraposisi,provisional_technical_specialization_and_borrowing,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “sah; kasahihan; nyukupi sekuen; kontraposisi” clear and idiomatic for the constrained sense “sound; soundness; satisfies a sequent; contrapositive”, or should one of these be preferred: keswaraan; sipat aman; nepaki sekuen; bukti kanthi kosok balen?"
JV-T105,terminology_decision,1,OLP-0083,first-order-logic/sequent-calculus/soundness-identity,upstream/content/first-order-logic/sequent-calculus/identity.tex,11,translation/content/first-order-logic/sequent-calculus/soundness-identity.tex,14,14,,Latn,jv-Latn-ID,identitas; substitutabilitas barang kang identik; Hukum Leibniz,provisional_adapted_and_descriptive_identity_vocabulary,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “identitas; substitutabilitas barang kang identik; Hukum Leibniz” clear and idiomatic for the constrained sense “identity; substitutability of identicals; Leibniz's Law”, or should one of these be preferred: kesamaan; prinsip panggantian; hukum Leibniz?"
JV-T105,terminology_decision,2,OLP-0082,first-order-logic/sequent-calculus/identity,upstream/content/first-order-logic/sequent-calculus/identity.tex,44,translation/content/first-order-logic/sequent-calculus/identity.tex,45,45,,Latn,jv-Latn-ID,identitas; substitutabilitas barang kang identik; Hukum Leibniz,provisional_adapted_and_descriptive_identity_vocabulary,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “identitas; substitutabilitas barang kang identik; Hukum Leibniz” clear and idiomatic for the constrained sense “identity; substitutability of identicals; Leibniz's Law”, or should one of these be preferred: kesamaan; prinsip panggantian; hukum Leibniz?"
JV-T105,terminology_decision,3,OLP-0082,first-order-logic/sequent-calculus/identity,upstream/content/first-order-logic/sequent-calculus/identity.tex,44,translation/content/first-order-logic/sequent-calculus/identity.tex,46,46,,Latn,jv-Latn-ID,identitas; substitutabilitas barang kang identik; Hukum Leibniz,provisional_adapted_and_descriptive_identity_vocabulary,tracked,,,pending_next_accepted_reader_pagination,"For formal written Javanese, is “identitas; substitutabilitas barang kang identik; Hukum Leibniz” clear and idiomatic for the constrained sense “identity; substitutability of identicals; Leibniz's Law”, or should one of these be preferred: kesamaan; prinsip panggantian; hukum Leibniz?"
